Date;BTC amount;Channel;Donor;USD amount
2017-09-05 11:14:24;0.00606943;Timcast;[ScriptHashAddress(35NRqiVM56x9HYBtmhT9mbzuFYibixQiVL)];26.839755681858996
2017-09-08 20:43:41;0.01185;Timcast;[PubkeyHashAddress(1LF6yoEK7jvW9hfmTCrkFWkbaJqZxbCC8q)];51.162819375000005
2017-09-08 20:47:28;0.003;Timcast;[ScriptHashAddress(3NuFR24rHJET4x3vdheu1neD958tD5CRUV)];12.9526125
2017-09-08 20:59:16;0.0118;Timcast;[PubkeyHashAddress(12bfVzfRGB3TPVWNZpoHnqEK3C6mKXqF2f)];50.946942500000006
2017-09-09 00:57:07;0.00861984;Timcast;[PubkeyHashAddress(1E4bQhx4voukfKqxfvLuXCkd6jBNNxBRn2)];36.9953188992
2017-09-09 01:20:01;0.00114;Timcast;[PubkeyHashAddress(1B8dbB2F2uE3De3Jwu14svz197nj9cdnAy)];4.8927432
2017-09-09 05:22:30;0.001;Timcast;[PubkeyHashAddress(1484VBtgSF5wKgVFa9UThQouK7j8bJ1Bwq)];4.29188
2017-09-11 01:20:54;0.0005;Timcast;[PubkeyHashAddress(1FsALS2iNL4a36SoC1xSG5azah3YK3dMui)];2.0944225000000003
2017-09-12 02:55:47;0.0014554;Timcast;[PubkeyHashAddress(18kDTesf2afwSkhUGk5hxYTGH2RRi1HBBF)];6.037388519499999
2017-09-24 19:00:49;0.01;Timcast;[PubkeyHashAddress(1DdSFynDG7PcA1yn4znkgnRcJaX2xida7c)];36.6212
2017-09-30 01:38:46;0.0025;Timcast;[PubkeyHashAddress(13VV721AGx3hiCdscyjURDSRvFdZzdVrXc)];10.882618749999999
2017-10-01 03:55:51;0.00193328;Timcast;[PubkeyHashAddress(16sURjS29MmiXstGciCwJgi1H1JsSDWxg9), PubkeyHashAddress(1NaC1mcyXriFZEs7y7ZWLJFtVkduVaBXhV)];8.496067299263999
2017-10-08 15:12:09;0.32035562;Timcast;[PubkeyHashAddress(1DfwThB2cxn7d6kHpe3JNFz6PaqeF4XNCe)];1472.6627718042498
2017-10-11 06:45:30;0.002;Timcast;[PubkeyHashAddress(16FuuF8JXHHF5q2EvL3Fjams3wLY3otuEm)];9.661532600000001
2017-10-14 23:37:56;0.01;Timcast;[PubkeyHashAddress(16Drzj413kS7nhuKnvuwtxnmbCbgj9zzkT)];58.096938
2017-10-15 06:23:02;0.01305;Timcast;[PubkeyHashAddress(1HuJ4ZkysQFxMiwE3BMSkmd3HCFEkCwHDc)];74.350961685
2017-10-15 06:23:02;0.01;Timcast;[ScriptHashAddress(3GXVt7dwuJQr44CAuMyy5gQH5c1HhqVWam)];56.973917
2017-10-15 07:37:21;0.00178136;Timcast;[PubkeyHashAddress(16r7UQJJYy6ZNw9rj6kF5wR1bFKxswYrwn)];10.149105678712
2017-10-16 23:53:38;0.03478261;Timcast;[ScriptHashAddress(3LCZvfD7JtoDTivQQgVKkX3ht7KoAdUWF2)];200.146835331593
2017-10-29 00:05:44;0.0027673;Timcast;[PubkeyHashAddress(1FTYtVSzinJt2BC5gPQeA6VfCxwLgv9YkS)];16.99269226649
2017-11-01 17:36:56;0.0018735;Timcast;[PubkeyHashAddress(1FCZrziGsZd3qsyYxwZBoPRfrAfC4UBNNq)];12.64644817875
2017-11-06 15:52:48;0.0138;Timcast;[PubkeyHashAddress(14zXk8QhChx3Jq8QDP7ZcoyNo9i4J2QU4P)];96.02331594
2017-11-09 12:08:12;1.87528731;Timcast;[PubkeyHashAddress(1BqTC7T2Ec784Xpmn2eiLWFDkgh5CyfovY)];13402.268279235303
2017-11-11 14:01:40;0.9;Timcast;[ScriptHashAddress(3FFxVMcahwcSGYUnyH4Qr4c9XwQXnyE15F)];5703.3
2017-11-22 16:50:54;0.00038363;Timcast;[ScriptHashAddress(3CsXYAV8t3ue3V8pRU4XVD7JMWrig5oVU3)];3.1575405637749996
2017-11-25 16:21:58;0.003;Timcast;[PubkeyHashAddress(1LQuRWDswSB8EPJeB6tMuHmRKBFVn797U6)];26.291355
2017-11-30 03:37:04;0.00094;Timcast;[PubkeyHashAddress(18WV7XJmf3Pvi42SaDafBBRVAjgL8VNcJx)];9.321544121999999
2018-01-18 05:42:02;0.00803644;Timcast;[PubkeyHashAddress(1EBSg3rm4cFCXiPYKa96WkQ84cgkVHNF2H)];90.4151535949
2018-01-20 23:57:46;0.0002;Timcast;[PubkeyHashAddress(1JUhSwSVv6JfmqgAfzCtgCG5QGxx9nSjZ4)];2.55192826
2018-02-02 03:19:23;0.001;Timcast;[PubkeyHashAddress(12arBVaNEhR2qC7ftrsHMfPqurqweJsP7R)];8.82763
2018-02-10 23:54:45;0.00714449;Timcast;[PubkeyHashAddress(1FD3QzhCiQiTnhgAgPy2b6fteRZUs9ESj2)];61.13263244012499
2018-02-16 18:59:47;0.00311721;Timcast;[PubkeyHashAddress(17xQX1Xei7F1FvzWkJ9Tfr1w6vFN1BZexs)];31.729184392125
2018-03-10 10:59:43;0.00131582;Timcast;[PubkeyHashAddress(1PPmQHaVnwhSHLyXaXPDpgtS1qorAGSTbh)];11.562325871316002
2018-04-21 08:29:32;0.0005;Timcast;[PubkeyHashAddress(1MoDosrT2e457CWYARbbwWcaJ6Vrifa9yT)];4.45879815
2018-04-21 19:35:43;0.00099075;Timcast;[ScriptHashAddress(335qqkRj3AbDEe7LmS73iyMpfQWLPcsLer)];8.835108534225
2018-04-30 05:49:34;0.01;Timcast;[ScriptHashAddress(3DqU83DCw3uALJHjpAt6eU1MF1f9WhGEvz)];92.443225
2018-05-27 01:11:12;0.015;Timcast;[ScriptHashAddress(338oUmMWSwiNjY7RjCp6ayULjyN7eq8JVu)];110.17451249999999
2018-05-27 21:34:29;0.003;Timcast;[WitnessPubkeyAddress(bc1qefqqa0vpfd8ztlqw5r74g5tcl90fe7xftdwemm)];22.0349025
2017-12-24 09:00:49;0.00136;Roosh V;[PubkeyHashAddress(14tUMVfPbVNAv68NZhSwMGfVUd1Ca22MSo)];19.006593368
2018-01-21 19:13:42;0.0008685;Roosh V;[PubkeyHashAddress(1HBLTmTsP5rZb4Vve2798PdEChkTh2tmbo)];10.007602867800001
2018-01-28 05:26:53;0.00084701;Roosh V;[ScriptHashAddress(3PyGynJhptdTCsWLw9ByfLNEqiUU4412of)];9.905330917175
2018-01-28 09:13:22;0.0002541;Roosh V;[ScriptHashAddress(33zymEPhvBHDd2Grve9b1sKD2Ves5VhMqc)];2.97156419175
2018-03-31 20:54:36;0.00435396;Roosh V;[PubkeyHashAddress(1Be5SXadjxwVPMm6nRW4EV8Y3MCRui4NwP)];30.155603154299996
2013-11-02 19:29:49;4.5684803;Matthew Drake;[PubkeyHashAddress(1KvuGUKL3ccgj3wP2s8w72F8CD3XpRNbe8)];917.56693335819
2013-12-14 18:57:00;4.0684803;Matthew Drake;[PubkeyHashAddress(14EBg7fE6Bd2oFvG9ykBa6JuoGkkCqjuft)];3529.3863178485
2015-12-17 20:12:45;0.1106;Matthew Drake;[PubkeyHashAddress(16PYPa16hd35udDKUitUDGzFwtX9UJGcpS), PubkeyHashAddress(1HR7VFsBueuYF4xYh2LDzVh7SCwUo6t7Mp)];50.43216220000001
2017-02-20 09:56:09;0.25;Matthew Drake;[PubkeyHashAddress(17JbGpwfCFR5EmqGhuMDDbt9EovdfHng7G)];270.810325
2017-02-24 20:33:12;0.2;Matthew Drake;[PubkeyHashAddress(1JtWLmofADvTuSMn8A9hRmKfyJGgM5Ydwp), PubkeyHashAddress(1CB9pknZ2YAfL9S5doXpPx3F4jGvUoqvtT)];236.18359999999998
2018-05-18 15:41:51;0.13168774;Matthew Drake;[PubkeyHashAddress(1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g), PubkeyHashAddress(1PdBiUNQahmKi3qsfPFoUzPNFBCsxSo4em), PubkeyHashAddress(1PdBiUNQahmKi3qsfPFoUzPNFBCsxSo4em), PubkeyHashAddress(1PdBiUNQahmKi3qsfPFoUzPNFBCsxSo4em), ScriptHashAddress(3NF6xVgYanbRM1gByiBeCkQbBxGJH7nV7n), PubkeyHashAddress(1PdBiUNQahmKi3qsfPFoUzPNFBCsxSo4em), PubkeyHashAddress(1PdBiUNQahmKi3qsfPFoUzPNFBCsxSo4em), ScriptHashAddress(3AyeA383B3FkGx4NRBjWSWR3vks6vi5SPb), ScriptHashAddress(3AyeA383B3FkGx4NRBjWSWR3vks6vi5SPb), ScriptHashAddress(3AyeA383B3FkGx4NRBjWSWR3vks6vi5SPb), PubkeyHashAddress(1L4EfMAhexUkmLEXKh1NKeWtWYG1Qn7NEw), ScriptHashAddress(36eCZDquGaTzPQjL8v59XAcVfMCijc8cij), ScriptHashAddress(3NcBwL6tMP3EUtevd1NVTGiPrHuGBFxcM4), ScriptHashAddress(38jwESyhJo6xThKtmGWCiCVUm8pBKTPX3n), PubkeyHashAddress(1gE4hb7duuFwL5JB6Dw6eFQxUw97EqzMo), ScriptHashAddress(3KLVZ82qCVHZ5vhP58xaei68MoEJoMyQ1q), PubkeyHashAddress(17GdK34FooDJQCzfQ2aNgUd8Q6WiQVXxpH), ScriptHashAddress(31izfNaFt6nvDXMapNLNoJH22RpiEg789M), ScriptHashAddress(3ACxJ3UjknF9CsnnWvB4Z6jFAHNBCsvvih), PubkeyHashAddress(19G77LrxvLyVtXJbLb1Q5ma5Ek2W4NTX9D), PubkeyHashAddress(1GTCPvBYhn3qgqutFvCx87ZW6uX4T3FnyS), ScriptHashAddress(3KatmS7izMo3DHoDQkcrefh9kDcHiiUBTH), ScriptHashAddress(3CcYduY1XFr78B8R1rqgj8hZegzPat1647), PubkeyHashAddress(19Jjd1M7RmQALNGoYbPC2G39WoahUCwxbe), ScriptHashAddress(3QPEbq8FDveLhM3H6AbSgNJ23tJyZdayiP), PubkeyHashAddress(1Afjqsk2ntNkzqEMR3RUicKHnmQYCHcEx8), PubkeyHashAddress(1z4Bcgq64Esh95hfZkXed7t1vrGqYvQ4d), PubkeyHashAddress(1HUZaAGko5u5NH9remiz7JKDhXNzfNNbNm), ScriptHashAddress(3AYAdY63Lf9VhPkbfufaAJPT46Ffm6qhcg), PubkeyHashAddress(15SigSqBrx5iFqpftahXpxN1hWER7G73M2), PubkeyHashAddress(1PBd3xDYq8BjFFomJPJ8AP1iKaNMAgogHb), PubkeyHashAddress(1DVVdfhtAyg3pvB3Fmxo2rzGZxJgiiYix2), PubkeyHashAddress(1Jh53uPsLLA3wrgotUmUZNQDB49sTet5fn), PubkeyHashAddress(1K7T8uUKfvcqEuEBXGCm5ZNqNNk39g2PT8), PubkeyHashAddress(1DjdJeJtFwCdNk5Pg6yjTMLJjfzC6sXv1i), ScriptHashAddress(3MMoQR6AecFJQKpMeTgQ3r1RWkmN4LMqWu), PubkeyHashAddress(1Pscf6RKMAqJNWfPiyJVhv3XhXAGX6saR), PubkeyHashAddress(1GSXAAhRfeNopbQgj1QrRq7nThP2rM4bDR), PubkeyHashAddress(19jgei3wBzToS813MVpQEQNLy4FUtZtAhZ), PubkeyHashAddress(1P58uzQcDy1xPHbXY3RaHvhGuE9tnvmqWp), PubkeyHashAddress(1CVPRTwVSmEAsYBgNUnM35YpBGqhiQQhRh), PubkeyHashAddress(18CffeUxbGmFFhh8vGzbxUmqZebji1t4o1), PubkeyHashAddress(1CRpW2a7WDo3mCivorvt7wkkbcmV4Lm4oK), PubkeyHashAddress(1CXFEfH7muYEhJ9tReiQzj6M75XvxnehfK), PubkeyHashAddress(13fTqVXm2Vvg1s1fVs8PZtEetNpQsxcvSh), PubkeyHashAddress(1hG51gzj29dVuLM3NsUwMZdNjLsfFUTkg), PubkeyHashAddress(1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g)];1085.2024512115
2017-10-25 10:20:08;0.00666666;tolvajkergetok;[PubkeyHashAddress(1JRSxm7sD9vXJHGcpbL25xLawiPGqXZixW)];38.225987107308
2017-10-25 10:50:07;0.07563078;tolvajkergetok;[PubkeyHashAddress(1Hp5gAhva3ZBhbtVsQnAoi6oanGkQPz6mP)];433.659616838964
2017-10-25 18:01:24;0.00069;tolvajkergetok;[PubkeyHashAddress(1NyhvNMYsdjFofY7cqREvLvqUqcFwdXXbZ)];3.9563936219999998
2018-01-04 11:26:03;0.01;tolvajkergetok;[PubkeyHashAddress(1QCiURaEPBHNQ4KfwJG8DDjHxCkoCS3keH)];151.552263
2016-07-06 19:26:53;0.02400617;Tyrant Fashister;[PubkeyHashAddress(1QJ6qzKgKGGAENnTdgHsPC3G76PsNCxrCz), PubkeyHashAddress(17J868gnDTHyFLF5Ge88TWN8x4Je9Ejmqg), PubkeyHashAddress(17J868gnDTHyFLF5Ge88TWN8x4Je9Ejmqg), PubkeyHashAddress(17J868gnDTHyFLF5Ge88TWN8x4Je9Ejmqg)];16.23088361721
2016-07-18 13:28:20;0.01;Tyrant Fashister;[PubkeyHashAddress(12S4D9Bb1d9uX39V8guJ6yA9SHTP2dyqDS)];6.73594
2016-08-18 01:08:31;0.01;Tyrant Fashister;[PubkeyHashAddress(1433wJej3uAeBtdgQcdtuAf2PpwZC4Qw4x)];5.7250250000000005
2016-08-18 21:13:46;0.001433;Tyrant Fashister;[PubkeyHashAddress(1433wJej3uAeBtdgQcdtuAf2PpwZC4Qw4x)];0.8203960825000001
2016-09-01 08:30:08;0.0036;Tyrant Fashister;[PubkeyHashAddress(1KhdS2fJxt6rc55PmfLFgwZfkWPnPEhFnH)];2.05809768
2016-09-14 14:17:42;0.0033;Tyrant Fashister;[PubkeyHashAddress(1KhdS2fJxt6rc55PmfLFgwZfkWPnPEhFnH)];2.007126
2016-11-11 20:19:42;0.0207987;Tyrant Fashister;[PubkeyHashAddress(1PJs8k1F9DSqRALCrjGE8gdkWMJ8VFp2VE)];14.90343951681
2016-11-13 03:35:40;0.15;Tyrant Fashister;[PubkeyHashAddress(1KrBgdJu2jtKPt7xAcNZBvgrxoBYTB5EMw)];105.37557
2016-11-24 14:02:05;0.01488;Tyrant Fashister;[PubkeyHashAddress(1L7DVmaoYiwN4b5bAMWKGKcQ2By9HwRRon)];10.957614144
2016-11-30 02:34:44;0.040906;Tyrant Fashister;[PubkeyHashAddress(1C9E38j1h6Qa3nYNUPrbWY6ypZ4pCGCiWa)];30.352558795
2017-01-02 10:37:04;0.00296659;Tyrant Fashister;[PubkeyHashAddress(1sSoq5zwdQfZYMr8Pfrn4NGkC1baz7idC)];3.0201369495
2017-01-17 03:56:23;0.02397018;Tyrant Fashister;[PubkeyHashAddress(13EfumUjbPkneShYLgrnb1sRp98dVxKsBh)];21.679920387684
2017-02-08 11:36:06;0.05;Tyrant Fashister;[PubkeyHashAddress(17UziavisEYQvAWPWz1BbVBu9ppQ9EBabx)];52.71719000000001
2017-02-17 05:54:57;0.00901215;Tyrant Fashister;[PubkeyHashAddress(159WPiZdtpCUxVZ7f2C8duvYPuSf42PEQp), PubkeyHashAddress(1EWsaJdpHmbNjRW4vDvPE5ZFMkuV8qUzfE)];9.490897938375
2017-04-05 22:02:39;0.023;Tyrant Fashister;[PubkeyHashAddress(1DJ1u1iSK32wALuV61YhFjo8s5K9CFfiLM)];26.104954
2017-05-24 05:03:38;0.00296938;Tyrant Fashister;[PubkeyHashAddress(1CnftuZnXCdiRYdPgEma1g35epBmxGJLRt), PubkeyHashAddress(19WcoG594aQSBPXS1NWeJYwrFoYLVe3aVU), PubkeyHashAddress(1GEHgB9zgRxgLv8hMwzgkoKkUsLDTKM41E)];7.353064707294
2017-06-04 14:51:47;0.02;Tyrant Fashister;[PubkeyHashAddress(123G6WhD3YBMps1aaAaoPLejq3D4fHWAYz)];51.056175999999994
2017-07-08 11:05:51;0.01;Tyrant Fashister;[PubkeyHashAddress(1MfQT5QT2vNfkngiLTFHDeiLa61rGJKKS4)];25.799338
2017-08-08 01:12:40;0.007804;Tyrant Fashister;[PubkeyHashAddress(1MHGWTrTZwMji6EUbHkXWSqhPKdC1ECEzv)];26.948480149999998
2017-08-15 19:43:32;0.00366316;Tyrant Fashister;[PubkeyHashAddress(12Fy1Lapbjki5BqgggYZc8fW2dhGCdPGfi)];15.401499798800002
2017-09-14 19:52:26;0.00430851;Tyrant Fashister;[PubkeyHashAddress(1B4ChDhufseeDg9ncT2WMBSuvHEqee8YMQ)];13.901030520374999
2017-10-01 12:33:48;0.01120784;Tyrant Fashister;[PubkeyHashAddress(16nkfdG1qKsZroS6QR6BAcMyP4BJCg7yEP)];49.254408528191995
2018-03-28 03:42:56;0.00381575;Tyrant Fashister;[PubkeyHashAddress(1HoL57f4pC8quy1wMjWx3X6q4qWnKCNGDb)];30.28638997875
2018-05-06 22:50:51;0.01042251;Tyrant Fashister;[PubkeyHashAddress(1AEtdwKSP6yyietpkvVUMSihEHz7SPgyKT)];100.25562244693799
2013-11-29 08:01:56;0.001;Thinking-Ape;[PubkeyHashAddress(1CZCE7AKQNaf1JPKWnXiF6BXNwz8NL5T6V)];1.1203971
2013-11-29 08:01:56;0.001;Thinking-Ape;[PubkeyHashAddress(1CZCE7AKQNaf1JPKWnXiF6BXNwz8NL5T6V)];1.1203971
2013-12-04 06:32:06;0.01;Thinking-Ape;[PubkeyHashAddress(1A7mVMsUYhdYDZi5ZURURgS6UC6ZGtxhdi), PubkeyHashAddress(1MMfEaCXdXZJhJdpF1rCVNwvsnTtW4kHYB)];11.472457
2013-12-06 04:33:39;0.01;Thinking-Ape;[PubkeyHashAddress(1DesWMmkNYfAbj3WwE6XVr4KsgX38bkHdC)];8.340262000000001
2014-02-13 18:16:48;0.0009;Thinking-Ape;[PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh)];0.53856675
2014-03-16 15:14:52;0.1;Thinking-Ape;[PubkeyHashAddress(1Exr1nP7kYZJnc3N6eM2GL4XW7dS6bkrzf)];63.07167
2014-03-18 14:48:18;0.0099;Thinking-Ape;[PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh)];6.07495185
2014-05-19 10:43:53;0.22479993;Thinking-Ape;[PubkeyHashAddress(1LfpYMTQrXd4j4xoaKCuYvoJKheqNwEWF5)];99.881486338104
2014-05-27 23:00:42;0.01;Thinking-Ape;[PubkeyHashAddress(1CZCE7AKQNaf1JPKWnXiF6BXNwz8NL5T6V)];5.696332
2014-05-28 00:46:46;0.00699851;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];4.020326962497
2014-06-13 02:42:12;0.00866807;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];5.178536455469
2014-06-21 19:01:49;0.00844623;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];4.9919736276540005
2014-07-01 12:34:05;0.00467873;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];2.973756340065
2014-07-04 16:06:41;0.00788644;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e), PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];4.9444627062999995
2014-08-04 04:20:14;0.00680295;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];3.9917254735050003
2014-09-06 02:19:33;0.05;Thinking-Ape;[PubkeyHashAddress(14Au9RhGkQmDcNE7tgsFeoDzi5qge1veGC), PubkeyHashAddress(1HSh8pYPjJHy733VW7rw7B25jxhSJJh8N9)];24.111855000000002
2014-09-08 19:56:26;0.0008;Thinking-Ape;[PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh)];0.37771832
2014-09-14 18:33:14;0.05;Thinking-Ape;[PubkeyHashAddress(135RYReWDzUEnZTzTgCaWbHXWLQMsZn68B)];23.73575
2014-09-21 02:17:28;0.0122;Thinking-Ape;[PubkeyHashAddress(1MXUdWj65y1qQSpfzBRjJ7QKaFb4XK8kb6), PubkeyHashAddress(1AmKrMhrZJjmu6ushWWN4b8VnVogE8622S)];4.838117400000001
2014-10-28 19:19:01;0.0001;Thinking-Ape;[PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh)];0.035189710000000006
2014-11-05 07:10:56;0.0121;Thinking-Ape;[PubkeyHashAddress(166DLRFvnYC8ZFGQg6Yy9bcseeUG1twJUP)];4.0793819
2014-11-24 14:10:00;0.03248857;Thinking-Ape;[PubkeyHashAddress(1Mf478S7eWk7SmjJ7XmUX1c65mWFCqCkFK), PubkeyHashAddress(1Mf478S7eWk7SmjJ7XmUX1c65mWFCqCkFK), PubkeyHashAddress(1BeEPVV7bhpnWyuVe3yE55s7eLfzVA6ToG), PubkeyHashAddress(129XWvoeExpUy27zsmPDMsg4Qv9DXPBLHX), PubkeyHashAddress(19hTuzEXGHUy9k4oWEnb1pkrgHLekFcRpK), PubkeyHashAddress(1N7qprqEqRMcai9T3mA2bSoApg4dJVEWvD), PubkeyHashAddress(18NsGb5eYtFH8YvZUrr9UqMLzZBxYbVPGw)];12.190864808235
2014-12-07 07:28:34;0.05317311;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];19.900344821538003
2014-12-08 23:55:15;0.03583143;Thinking-Ape;[PubkeyHashAddress(12zbrtrsCJ1ZKKZdqcJuVSpJyqkkZ2yrQj)];12.933064423916997
2014-12-26 13:46:25;0.00364922;Thinking-Ape;[PubkeyHashAddress(1Aq3dfgF8ujnitoiFmCPPaWT3hCUejaMUi)];1.1938722466040002
2015-03-09 20:45:46;0.05112;Thinking-Ape;[PubkeyHashAddress(18V6pWPKLN1MPU3ERWhp4uEm1szKKBcCaa), PubkeyHashAddress(1GH6zC6HLLUz6n4Ztrwf2eEAsSR8neQGE7), PubkeyHashAddress(1LRTSZveTY7ffxXWoUCGTpFyxfqvzgZJPf)];14.748943032
2015-04-07 17:22:05;0.00039856;Thinking-Ape;[PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh), PubkeyHashAddress(1EUDbzzs7fF7q8FucYyc8YybCUMBuefJLh)];0.10075457304
2015-04-26 18:11:15;0.1;Thinking-Ape;[PubkeyHashAddress(17Suq66bUQyCWFa72QW3DcsUg78kupds4e)];21.881500000000003
2015-05-23 00:59:04;0.00041714;Thinking-Ape;[PubkeyHashAddress(1EFCfcoSxpdEfxKofYdTk8KTdttqvyavk)];0.09971026733399999
2015-06-09 16:30:21;0.05;Thinking-Ape;[PubkeyHashAddress(12Kb2Zh9nzw28VZ8QN6BEVNHmcJyPTxsJ5)];11.466635
2015-06-23 12:44:34;0.1499;Thinking-Ape;[PubkeyHashAddress(179fTXZ58LwW989aYU2FwKjWNTjVEEGoaV)];36.57353138
2015-07-16 19:12:59;0.0180943;Thinking-Ape;[PubkeyHashAddress(17tK4FUiVCTLNA4hcguszMFeKp5szdxhTv)];5.02709051439
2015-10-02 23:51:16;0.0010455;Thinking-Ape;[PubkeyHashAddress(185FMzDHFMpBx6J67u4r5Z2ct4kWayZ1Ks)];0.24820389555
2015-10-02 23:51:16;0.00066912;Thinking-Ape;[PubkeyHashAddress(185FMzDHFMpBx6J67u4r5Z2ct4kWayZ1Ks)];0.158850493152
2015-10-10 00:47:20;0.00101659;Thinking-Ape;[PubkeyHashAddress(185FMzDHFMpBx6J67u4r5Z2ct4kWayZ1Ks)];0.24940134626699997
2017-04-03 01:27:45;1e-08;Thinking-Ape;[PubkeyHashAddress(1Enjoy1C4bYBr3tN4sMKxvvJDqG8NkdR4Z)];1.1476310000000001e-05
2017-04-03 03:12:40;1e-08;Thinking-Ape;[PubkeyHashAddress(1SochiWwFFySPjQoi2biVftXn8NRPCSQC)];1.1476310000000001e-05
2017-10-05 23:44:22;0.00445732;Thinking-Ape;[PubkeyHashAddress(13QXgTdQv4wYbULP5KjKHiaLeCSxoyQjwV)];19.2679023166
2018-05-24 21:23:22;0.00310288;Der Volkslehrer;[WitnessPubkeyAddress(bc1qw4udc79lae7kc53azwcfalgzz7c9wek072gky2)];23.515769660944002
2018-05-24 21:47:31;0.00879905;Der Volkslehrer;[PubkeyHashAddress(1NuVuPvn11aHifvWKHzpyTe4Zf5ZrqVq1c)];66.685283683265
2018-05-24 21:47:31;0.00077683;Der Volkslehrer;[ScriptHashAddress(3CPGqBsEMi3S71d2PnExsVTNm8uVDcStGh)];5.887354762579
2018-05-24 22:03:16;0.009;Der Volkslehrer;[ScriptHashAddress(3FvyhfhFMxjrCEYrUURamefwjvyE5ySFgo), ScriptHashAddress(33we7rnnBisgnxxwX3qXsRHZH4NLS8s9Qe), ScriptHashAddress(3LZniguiWHR8C4pcKKMBdRnk8segCpLLnv), ScriptHashAddress(38FgHREoqSmMorBMqUYTaWfReYNPmHkhXg), ScriptHashAddress(3Q6iq7X8PfuQ7vYfVUyjv5w9QNRZiq2nVn)];68.2082217
2018-05-25 07:20:40;0.01;Der Volkslehrer;[PubkeyHashAddress(1Ho67hz3tfBSh5KbthvoppVPxScwuYhJZo)];74.606938
2018-05-28 00:12:00;0.002;Der Volkslehrer;[PubkeyHashAddress(1DRRLLEMdbNDuSMQpqVX18THtXaG6wFzMo)];14.211345
2018-05-28 19:37:04;0.00692233;Der Volkslehrer;[PubkeyHashAddress(1PfhhpnLHNu9kT4ZcJmjt8arCbt7SJqASZ)];49.187809916925
2018-05-28 21:49:15;0.005;Der Volkslehrer;[PubkeyHashAddress(1L2BgZp1iHKyi2w7veZxEitsUvdF4qNAPq)];35.5283625
2018-05-29 16:50:47;0.00779841;Der Volkslehrer;[PubkeyHashAddress(1KX4GJbHQ1cewfU8Rrbhq9QZAr4nJNMEEn)];58.180691311758004
2018-05-30 01:34:14;0.015;Der Volkslehrer;[PubkeyHashAddress(17cjGWej6HFyLAgguJkc2xVTr7UXAFGjnJ)];110.63504999999999
